22,53984,16573,581,1
26,8848,4990,802,1
26,76296,34485,575,0
23,26571,12727,706,1
25,13252,4253,635,0
20,52347,30465,630,1
18,3557,1451,747,1
22,3766,2361,771,1
24,37130,13849,610,1
27,58190,27232,683,1
22,54180,17825,710,1
20,55477,16254,603,1
18,12245,6171,787,1
22,60687,16264,685,1
23,39653,25774,611,1
18,11048,6794,739,1
22,68596,33200,582,1
19,1420,458,801,1
24,18699,10190,634,1
20,15016,5555,650,1
18,29488,8492,795,1
22,24998,7349,739,1
26,23581,10469,682,0
18,38532,19535,664,1
23,34241,10683,740,1
18,90721,30935,639,1
21,22713,12378,586,1
19,35191,11085,566,0
21,1455,630,552,1
25,19293,12193,623,1
22,3379,1196,608,1
26,83870,44283,562,0
28,57238,32854,635,0
26,48180,26547,604,1
20,74312,25711,635,1
23,22504,10194,782,1
18,37911,16794,807,1
22,17144,10063,672,1
26,76507,27312,613,1
18,5741,3570,685,1
23,56510,20287,783,1
20,51154,31817,622,1
25,8877,4305,670,1
18,56541,23238,809,1
24,40034,17494,483,1
23,26189,8092,727,1
22,37818,13803,776,1
25,41739,20577,782,1
21,12106,5556,738,1
21,16237,10375,649,1
22,7504,3159,768,0
19,63458,40866,678,0
20,45887,21108,492,1
21,14455,8282,686,0
18,62917,21454,663,0
21,16664,5499,740,1
22,62431,39830,697,1
21,21549,14222,606,1
21,72936,44199,594,1
22,24855,16006,662,1
26,71521,42125,555,0
24,115328,33329,622,1
26,50433,25266,850,1
20,23511,12296,757,1
25,10692,5987,575,1
19,34610,10867,776,1
21,40203,14875,608,1
19,44746,15258,804,1
19,25264,7503,727,1
18,10132,3931,535,1
22,51815,27047,768,1
24,42733,23973,817,1
22,21780,7252,596,1
24,43304,15113,631,1
20,9545,2720,748,1
22,73614,26132,730,1
20,50698,18758,728,1
22,22424,6929,615,1
19,62836,21804,698,1
21,119194,55067,690,0
22,37398,18848,693,0
21,9445,5213,622,1
19,54932,16479,635,1
24,24368,14377,814,1
25,51279,31587,620,1
22,47564,24543,714,1
19,21341,7874,602,1
27,43888,12288,694,1
29,14014,7049,747,1
24,11427,3725,520,1
25,35060,9361,682,0
24,93720,45547,775,1
18,11508,3970,730,1
20,62873,32065,541,1
22,77618,33686,715,1
19,39929,13056,836,1
18,44777,22164,668,1
20,44635,28253,753,1
18,63551,27771,651,1
23,57125,32161,689,0
18,26308,7892,746,0
19,23913,11980,658,1
22,15389,9541,559,0
25,28563,8083,658,1
20,30700,12280,684,1
22,21554,8384,729,1
18,17641,5468,578,1
21,33990,21549,675,1
24,35686,18449,665,1
22,76718,43959,507,1
25,69636,19846,691,1
28,84234,47507,760,1
25,28169,7577,647,1
25,64234,31860,660,1
25,59638,29043,667,1
22,41379,26979,681,1
21,7304,2403,824,1
18,21964,11772,555,1
24,92322,33697,785,1
25,49680,23250,736,1
26,56641,27414,695,0
24,46109,27019,614,0
25,30929,8938,642,0
19,93426,26159,761,0
19,85661,43001,735,1
22,13254,6640,676,0
18,43481,28132,571,1
26,39887,16154,622,1
22,84325,38958,731,1
18,29925,10204,743,0
28,54218,29006,769,1
23,5768,3132,554,0
18,4428,1682,635,1
20,45635,24095,717,1
25,121688,55733,829,1
19,42633,25281,631,1
20,2636,1531,753,1
20,33805,13860,715,1
26,23468,13822,784,0
19,39223,15100,724,1
26,4291,2214,604,1
18,45716,13714,647,0
27,35216,20319,513,1
24,1119,728,692,1
23,93680,51430,698,1
20,58665,33439,592,1
21,38389,18196,775,1
20,37460,10638,635,1
23,51665,14259,754,0
18,26516,13231,665,1
25,20517,6401,636,1
20,23755,6603,656,1
22,24606,14173,816,1
21,60505,21660,707,1
18,9091,4218,754,1
25,41850,24900,562,1
27,15003,5821,629,1
18,17568,6798,617,1
26,56307,22016,595,1
25,55143,21174,647,1
23,77270,42266,776,1
22,17596,4821,790,0
25,29070,9447,584,1
19,43852,17409,589,1
26,57656,22774,707,1
22,47527,17489,653,1
20,88412,52163,594,1
20,26237,16345,756,0
23,50392,24944,777,1
18,2081,811,475,1
20,43835,27922,729,1
24,20051,9584,720,1
18,15080,9651,562,0
20,74259,36461,717,0
21,60405,20718,630,0
26,50369,16621,543,1
18,11182,6172,602,1
27,22652,10510,764,1
22,92266,42811,718,1
24,53397,30596,818,1
24,49658,18373,644,1
21,79138,26748,597,1
22,34568,14760,636,0
21,65484,17615,651,1
21,17633,11531,703,1
20,80699,42447,712,1
24,27381,13964,780,1
26,15540,4382,624,1
23,33476,16972,652,1
21,53953,32102,725,1
23,47745,30461,670,1
19,1304,740,700,1
19,49807,21267,528,1
24,110949,60689,707,1
18,1835,972,671,1
18,8433,2605,736,1
22,59766,26894,608,1
20,30853,17123,631,1
21,48099,18806,540,1
18,35627,15640,700,1
24,17264,9892,630,1
20,48427,30944,660,1
20,41022,22480,849,1
21,52618,32360,596,1
20,18152,9765,675,1
25,34838,16373,767,1
22,74387,26630,707,1
18,24738,13111,637,1
23,43983,15745,587,1
19,13181,4995,697,1
19,76703,47018,670,1
24,57289,37925,657,0
20,25599,11749,677,1
24,38871,13799,522,1
25,11071,3177,632,0
19,64062,36899,684,1
21,45133,16428,693,1
18,51633,25971,741,1
23,36550,20687,659,0
18,63432,19790,648,1
20,47458,14617,745,0
22,38500,10356,702,1
21,87084,42584,471,0
25,44708,18777,751,0
21,35555,11555,597,0
23,45965,26337,647,1
21,43108,16596,655,1
20,48368,20943,669,0
18,34184,9298,611,1
19,2745,1512,709,1
19,40551,24898,782,1
25,26543,9528,557,1
21,44768,13788,674,1
19,80464,51094,762,1
22,52671,17170,673,0
18,77604,36861,753,1
21,45127,13853,579,1
27,10045,3244,600,1
18,26630,8068,562,1
26,8592,4321,783,1
25,3771,1949,770,1
22,18517,11610,700,1
21,32835,11492,648,1
19,49612,30263,733,1
19,63038,18091,680,1
20,60856,37061,611,1
22,66190,43685,502,1
18,13354,4553,793,1
25,62118,33854,645,1
23,25031,12590,751,1
22,20844,9025,677,0
26,108493,41335,780,1
21,33067,8795,655,1
20,52691,34354,614,1
24,33094,16646,582,1
